date_time,u,v,w,wind_speed,wind_dir,u,v,w,wind_speed,wind_dir,u,v,w,wind_speed,wind_dir
2018-08-12 04:15:00,0.46,0.23,0.06,0.52,276.16,0.64,0.09,-0.08,0.65,335.20,-0.18,0.14,0.14,-0.13,99.99
2018-08-12 04:20:00,0.83,0.17,0.02,0.85,323.09,0.99,0.07,-0.11,1.00,348.11,-0.16,0.11,0.13,-0.15,143.15
2018-08-12 04:25:00,-0.31,0.38,0.06,0.49,315.53,-0.08,0.26,-0.05,0.28,26.14,-0.23,0.12,0.11,0.21,240.41
2018-08-12 04:30:00,-0.55,0.46,0.08,0.72,279.64,-0.29,0.34,-0.02,0.45,311.77,-0.27,0.12,0.10,0.28,229.49
2018-08-12 04:35:00,-0.22,0.21,0.07,0.32,290.92,-0.05,0.15,-0.04,0.16,17.88,-0.17,0.06,0.11,0.15,205.68
2018-08-12 04:40:00,-0.36,0.26,0.13,0.46,266.90,-0.11,0.18,-0.03,0.21,336.93,-0.25,0.08,0.16,0.25,219.92
2018-08-12 04:45:00,-0.59,0.40,0.02,0.71,262.43,-0.35,0.28,-0.07,0.46,276.16,-0.23,0.12,0.09,0.25,229.60
2018-08-12 04:50:00,-0.57,0.52,0.09,0.77,287.81,-0.26,0.36,-0.10,0.46,326.39,-0.31,0.16,0.19,0.32,231.34
2018-08-12 04:55:00,-0.61,0.47,0.08,0.77,273.79,-0.29,0.34,-0.07,0.45,308.71,-0.31,0.13,0.15,0.32,221.24
2018-08-12 05:00:00,-0.38,0.42,0.04,0.57,303.63,-0.10,0.27,-0.12,0.32,12.27,-0.28,0.14,0.16,0.25,235.69
2018-08-12 05:05:00,-0.53,0.57,0.07,0.78,302.34,-0.23,0.45,-0.07,0.51,351.31,-0.30,0.12,0.14,0.27,236.15
2018-08-12 05:10:00,-0.37,0.58,-0.02,0.69,335.08,-0.12,0.45,-0.11,0.48,31.67,-0.25,0.13,0.10,0.21,262.10
2018-08-12 05:15:00,-0.15,0.39,0.10,0.43,10.60,0.11,0.28,-0.09,0.31,142.66,-0.26,0.11,0.19,0.12,-87.72
2018-08-12 05:20:00,-0.53,0.46,0.05,0.70,283.73,-0.24,0.33,-0.09,0.41,324.18,-0.29,0.13,0.14,0.29,228.43
2018-08-12 05:25:00,-0.26,0.25,0.05,0.36,290.39,-0.02,0.09,-0.10,0.14,36.21,-0.24,0.16,0.16,0.23,263.39
2018-08-12 05:30:00,-0.45,0.32,0.11,0.56,265.93,-0.15,0.18,-0.09,0.25,311.95,-0.30,0.14,0.20,0.31,216.66
2018-08-12 05:35:00,-0.03,0.21,0.01,0.22,49.58,0.16,0.08,-0.12,0.21,280.29,-0.19,0.14,0.13,0.00,-96.64
2018-08-12 05:40:00,0.57,0.23,-0.01,0.62,290.33,0.77,0.10,-0.13,0.79,336.00,-0.20,0.13,0.12,-0.17,117.42
2018-08-12 05:45:00,0.32,0.18,0.11,0.38,268.46,0.47,0.09,-0.07,0.49,324.86,-0.15,0.08,0.17,-0.11,96.61
2018-08-12 05:50:00,-0.03,0.17,0.07,0.19,43.59,0.14,0.06,-0.07,0.17,287.54,-0.17,0.11,0.14,0.02,-129.33
2018-08-12 05:55:00,-0.22,0.16,0.13,0.31,268.30,-0.00,0.01,-0.07,0.07,66.22,-0.22,0.15,0.19,0.24,-20.22
2018-08-12 06:00:00,-0.12,0.12,0.16,0.24,295.69,0.09,-0.02,-0.06,0.11,40.55,-0.21,0.14,0.22,0.13,77.38
2018-08-12 06:05:00,-0.35,0.30,0.06,0.47,282.75,-0.08,0.19,-0.09,0.23,2.31,-0.27,0.11,0.15,0.24,212.26
2018-08-12 06:10:00,-0.33,0.33,0.12,0.49,296.36,-0.05,0.20,-0.10,0.23,36.64,-0.29,0.13,0.22,0.25,212.97
2018-08-12 06:15:00,0.22,0.15,0.05,0.27,252.22,0.43,0.00,-0.14,0.45,359.58,-0.21,0.15,0.19,-0.18,73.43
2018-08-12 06:20:00,-0.21,0.36,-0.06,0.43,342.70,0.03,0.20,-0.12,0.24,101.45,-0.24,0.16,0.06,0.19,251.05
2018-08-12 06:25:00,0.02,0.12,0.07,0.14,101.16,0.18,0.00,-0.09,0.21,355.80,-0.17,0.12,0.17,-0.06,-79.21
2018-08-12 06:30:00,0.07,0.03,0.06,0.09,291.21,0.23,-0.07,-0.12,0.27,55.52,-0.16,0.10,0.17,-0.18,103.87
2018-08-12 06:35:00,-0.01,-0.04,0.08,0.09,336.93,0.17,-0.16,-0.09,0.25,134.81,-0.18,0.12,0.17,-0.16,108.71
2018-08-12 06:40:00,-0.28,0.20,0.12,0.36,264.27,-0.02,0.09,-0.07,0.12,42.01,-0.26,0.10,0.18,0.24,180.47
2018-08-12 06:45:00,0.42,0.19,0.06,0.46,283.15,0.60,0.09,-0.12,0.62,334.60,-0.19,0.10,0.18,-0.16,110.89
2018-08-12 06:50:00,0.11,0.08,0.19,0.24,254.12,0.31,0.00,-0.06,0.32,359.88,-0.20,0.08,0.26,-0.08,66.24
2018-08-12 06:55:00,0.63,0.11,0.02,0.64,329.41,0.82,0.01,-0.09,0.82,356.99,-0.19,0.09,0.11,-0.18,142.53
2018-08-12 07:00:00,-0.17,0.29,0.06,0.34,342.63,0.10,0.17,-0.11,0.22,170.10,-0.27,0.12,0.16,0.12,220.34
2018-08-12 07:05:00,0.23,0.30,0.12,0.40,195.33,0.45,0.21,-0.09,0.51,280.10,-0.22,0.09,0.22,-0.11,46.74
2018-08-12 07:10:00,-0.17,0.09,0.05,0.20,245.61,0.07,-0.03,-0.10,0.12,74.35,-0.23,0.12,0.15,0.08,50.28
2018-08-12 07:15:00,0.05,0.25,0.16,0.30,115.94,0.30,0.13,-0.09,0.34,286.56,-0.25,0.12,0.25,-0.04,-30.18
2018-08-12 07:20:00,0.19,0.20,0.07,0.28,212.91,0.43,0.10,-0.16,0.47,319.01,-0.24,0.10,0.22,-0.18,42.07
2018-08-12 07:25:00,-0.09,0.50,0.00,0.51,44.65,0.24,0.34,-0.19,0.45,186.58,-0.33,0.16,0.19,0.06,-75.37
2018-08-12 07:30:00,0.15,0.29,0.03,0.33,164.61,0.40,0.14,-0.19,0.47,300.61,-0.25,0.15,0.22,-0.14,4.43
2018-08-12 07:35:00,0.26,0.13,0.12,0.31,272.81,0.44,-0.00,-0.16,0.47,0.97,-0.19,0.14,0.28,-0.16,85.85
2018-08-12 07:40:00,0.46,0.36,0.04,0.58,239.38,0.73,0.23,-0.20,0.79,306.01,-0.27,0.14,0.25,-0.21,78.88
2018-08-12 07:45:00,-0.17,0.36,0.09,0.41,355.43,0.07,0.26,-0.10,0.28,127.30,-0.25,0.10,0.18,0.12,254.54
2018-08-12 07:50:00,0.34,0.43,0.11,0.56,196.74,0.42,0.35,-0.05,0.55,236.32,-0.08,0.09,0.16,0.01,60.53
2018-08-12 07:55:00,-0.33,0.48,-0.04,0.59,329.59,-0.21,0.45,-0.04,0.50,358.54,-0.12,0.03,-0.00,0.09,275.31
2018-08-12 08:00:00,0.03,0.45,0.10,0.47,89.55,0.08,0.44,-0.02,0.45,110.82,-0.05,0.01,0.12,0.02,-14.03
2018-08-12 08:05:00,-0.31,0.47,0.06,0.57,333.93,-0.20,0.48,-0.02,0.52,8.36,-0.11,-0.01,0.08,0.05,264.15
2018-08-12 08:10:00,-0.33,0.56,0.10,0.66,342.72,-0.22,0.61,0.01,0.65,14.68,-0.10,-0.05,0.08,0.00,270.05
2018-08-12 08:15:00,-0.59,0.66,0.02,0.89,306.57,-0.47,0.72,0.02,0.86,333.55,-0.12,-0.06,0.00,0.03,249.91
2018-08-12 08:20:00,-0.17,0.49,0.07,0.52,16.78,-0.09,0.56,0.02,0.57,50.23,-0.09,-0.07,0.05,-0.05,-66.94
2018-08-12 08:25:00,-0.35,0.67,0.01,0.76,350.28,-0.26,0.73,0.02,0.78,14.59,-0.09,-0.06,-0.00,-0.02,275.97
2018-08-12 08:30:00,-0.35,0.75,-0.04,0.83,358.41,-0.23,0.84,-0.02,0.87,29.71,-0.13,-0.09,-0.02,-0.04,279.17
2018-08-12 08:35:00,-0.22,0.72,0.10,0.76,22.74,-0.11,0.81,0.04,0.82,52.96,-0.11,-0.09,0.06,-0.06,-58.41
2018-08-12 08:40:00,-0.39,0.83,0.09,0.92,357.65,-0.32,0.97,0.04,1.02,20.26,-0.07,-0.14,0.05,-0.10,283.76
2018-08-12 08:45:00,-0.41,0.70,0.06,0.82,342.73,-0.38,0.84,0.07,0.92,1.64,-0.03,-0.14,-0.01,-0.11,276.77
2018-08-12 08:50:00,-0.63,0.77,0.17,1.01,313.40,-0.54,0.96,0.14,1.11,345.02,-0.09,-0.19,0.04,-0.10,251.09
2018-08-12 08:55:00,-0.55,0.72,0.11,0.91,318.90,-0.49,0.86,0.08,0.99,344.46,-0.07,-0.15,0.03,-0.08,260.20
2018-08-12 09:00:00,-0.58,0.89,0.03,1.06,332.52,-0.50,1.01,0.08,1.13,354.71,-0.08,-0.13,-0.06,-0.07,266.22
2018-08-12 09:05:00,-0.30,0.69,0.02,0.75,4.24,-0.26,0.82,0.09,0.87,21.31,-0.03,-0.13,-0.07,-0.11,-70.79
2018-08-12 09:10:00,-0.24,0.73,0.09,0.77,19.13,-0.25,0.83,0.09,0.87,23.75,0.01,-0.10,-0.00,-0.10,-54.19
2018-08-12 09:15:00,-0.34,0.81,-0.03,0.88,6.43,-0.33,0.92,0.09,0.98,15.50,-0.01,-0.11,-0.12,-0.10,-61.74
2018-08-12 09:20:00,-0.21,0.78,0.16,0.82,30.82,-0.27,0.90,0.14,0.95,24.64,0.06,-0.12,0.03,-0.13,-49.14
2018-08-12 09:25:00,-0.39,0.79,0.06,0.88,355.46,-0.44,0.92,0.12,1.02,356.44,0.06,-0.13,-0.06,-0.14,289.57
2018-08-12 09:30:00,-0.02,0.74,-0.05,0.74,72.59,-0.05,0.79,0.11,0.80,65.54,0.03,-0.05,-0.17,-0.06,-17.87
2018-08-12 09:35:00,-0.75,0.79,0.06,1.09,299.60,-0.80,0.93,0.15,1.23,309.54,0.04,-0.14,-0.09,-0.14,253.17
2018-08-12 09:40:00,-0.48,0.90,0.12,1.03,349.13,-0.59,1.07,0.15,1.23,346.89,0.11,-0.17,-0.02,-0.20,286.11
2018-08-12 09:45:00,0.20,0.53,0.13,0.58,141.71,0.09,0.61,0.15,0.64,103.38,0.11,-0.08,-0.02,-0.05,39.53
2018-08-12 09:50:00,0.98,0.21,0.02,1.00,322.57,0.82,0.22,0.14,0.86,312.95,0.16,-0.01,-0.12,0.14,161.64
2018-08-12 09:55:00,-0.13,0.58,0.16,0.61,36.58,-0.28,0.70,0.14,0.77,8.82,0.15,-0.13,0.02,-0.16,-32.96
2018-08-12 10:00:00,-0.75,0.94,0.09,1.20,316.40,-0.86,1.11,0.15,1.42,318.65,0.12,-0.18,-0.07,-0.22,264.03
2018-08-12 10:05:00,-0.08,0.17,0.12,0.22,0.90,-0.24,0.26,0.11,0.37,302.10,0.17,-0.09,0.02,-0.15,-48.83
2018-08-12 10:10:00,-0.34,0.82,0.14,0.90,6.18,-0.47,0.94,0.14,1.06,353.41,0.13,-0.12,-0.00,-0.17,-63.37
2018-08-12 10:15:00,0.01,0.77,0.02,0.77,79.28,-0.19,0.87,0.10,0.89,37.79,0.20,-0.10,-0.07,-0.12,1.49
2018-08-12 10:20:00,-0.74,0.71,0.12,1.03,292.21,-0.81,0.88,0.17,1.21,303.73,0.07,-0.17,-0.05,-0.18,249.79
2018-08-12 10:25:00,-0.31,0.82,-0.04,0.88,12.09,-0.44,0.93,0.09,1.03,356.87,0.13,-0.11,-0.13,-0.16,-51.39
2018-08-12 10:30:00,0.26,0.62,0.15,0.69,149.80,-0.00,0.71,0.13,0.72,77.20,0.26,-0.08,0.02,-0.03,53.81
2018-08-12 10:35:00,-0.41,0.64,0.21,0.79,333.61,-0.49,0.78,0.17,0.94,335.91,0.08,-0.14,0.05,-0.15,268.50
2018-08-12 10:40:00,-0.32,0.70,0.07,0.78,359.76,-0.41,0.78,0.12,0.89,351.18,0.08,-0.08,-0.05,-0.12,298.96
2018-08-12 10:45:00,0.18,0.82,0.03,0.84,116.94,-0.02,0.91,0.14,0.92,72.86,0.21,-0.09,-0.11,-0.08,23.78
2018-08-12 10:50:00,-0.11,0.65,0.07,0.66,47.49,-0.22,0.69,0.11,0.73,20.70,0.12,-0.04,-0.04,-0.07,-23.31
2018-08-12 10:55:00,-0.30,0.59,0.03,0.66,353.01,-0.33,0.63,0.10,0.72,351.22,0.03,-0.04,-0.07,-0.06,290.57
2018-08-12 11:00:00,0.13,0.43,0.04,0.45,132.41,0.01,0.49,0.10,0.50,81.00,0.12,-0.06,-0.06,-0.05,36.41
2018-08-12 11:05:00,-0.40,0.69,0.19,0.82,343.56,-0.51,0.80,0.15,0.96,335.77,0.11,-0.11,0.03,-0.15,282.62
2018-08-12 11:10:00,-0.39,0.56,0.12,0.69,327.92,-0.43,0.72,0.15,0.85,339.55,0.04,-0.16,-0.03,-0.16,261.77
2018-08-12 11:15:00,-0.61,0.72,0.18,0.96,311.44,-0.61,0.85,0.16,1.06,324.77,0.01,-0.13,0.02,-0.10,259.75
2018-08-12 11:20:00,-1.05,0.45,0.12,1.15,227.33,-1.01,0.54,0.16,1.15,243.36,-0.05,-0.09,-0.03,-0.00,199.63
2018-08-12 11:25:00,-0.47,0.04,0.11,0.48,169.82,-0.53,0.16,0.11,0.56,208.76,0.06,-0.12,-0.00,-0.08,-186.94
2018-08-12 11:30:00,-0.54,0.11,0.03,0.55,189.52,-0.57,0.20,0.08,0.61,215.20,0.03,-0.09,-0.04,-0.06,176.59
2018-08-12 11:35:00,-0.57,0.25,0.20,0.65,230.00,-0.57,0.31,0.13,0.66,243.23,0.00,-0.05,0.07,-0.00,213.16
2018-08-12 11:40:00,-0.59,0.79,0.06,0.99,322.48,-0.61,0.85,0.11,1.05,325.44,0.02,-0.05,-0.05,-0.06,270.74
2018-08-12 11:45:00,0.25,-0.14,0.07,0.29,91.48,0.09,-0.07,0.08,0.14,112.07,0.15,-0.07,-0.01,0.15,-130.11
2018-08-12 11:50:00,-0.55,-0.76,0.06,0.94,34.96,-0.56,-0.68,-0.02,0.89,46.73,0.02,-0.08,0.08,0.05,-281.63
2018-08-12 11:55:00,-1.08,-0.90,0.06,1.41,80.54,-1.00,-0.82,-0.01,1.30,81.80,-0.08,-0.08,0.07,0.11,-241.66
2018-08-12 12:00:00,-0.96,-0.75,0.05,1.22,86.14,-0.93,-0.64,0.00,1.12,97.36,-0.03,-0.11,0.04,0.09,-242.65
2018-08-12 12:05:00,-0.20,-0.85,0.01,0.88,324.53,-0.33,-0.74,-0.03,0.82,358.65,0.13,-0.11,0.04,0.06,26.54
2018-08-12 12:10:00,-0.98,-0.64,0.01,1.17,101.83,-0.97,-0.56,0.03,1.12,111.10,-0.01,-0.08,-0.02,0.05,-229.57
2018-08-12 12:15:00,-1.47,-0.60,0.00,1.59,135.46,-1.36,-0.49,0.03,1.44,143.70,-0.11,-0.12,-0.03,0.14,-203.08
2018-08-12 12:20:00,-0.58,-1.23,-0.00,1.36,2.18,-0.63,-1.12,-0.10,1.29,15.18,0.05,-0.11,0.09,0.07,-306.01
2018-08-12 12:25:00,-0.14,-0.21,-0.06,0.26,29.54,-0.25,-0.12,0.03,0.28,122.46,0.11,-0.09,-0.09,-0.02,-307.00
2018-08-12 12:30:00,-0.58,-0.30,0.09,0.66,119.81,-0.61,-0.21,0.08,0.65,146.02,0.03,-0.09,0.01,0.00,-223.04
2018-08-12 12:35:00,-0.97,-0.74,-0.01,1.22,88.35,-0.91,-0.63,-0.01,1.11,96.57,-0.06,-0.11,-0.01,0.11,-238.97
2018-08-12 12:40:00,-0.23,0.10,0.01,0.25,227.55,-0.27,0.18,0.08,0.34,262.30,0.04,-0.09,-0.07,-0.09,208.07
2018-08-12 12:45:00,-0.68,-0.83,0.08,1.07,45.53,-0.65,-0.76,-0.02,1.00,49.52,-0.03,-0.07,0.10,0.07,-272.30
2018-08-12 12:50:00,-0.89,-0.96,0.09,1.31,57.53,-0.81,-0.93,-0.03,1.24,52.19,-0.07,-0.03,0.13,0.07,-257.49
2018-08-12 12:55:00,-0.45,0.01,-0.10,0.46,157.54,-0.50,0.05,0.05,0.51,171.61,0.06,-0.04,-0.15,-0.05,155.38
2018-08-12 13:00:00,1.01,0.98,0.01,1.40,221.39,0.71,1.04,0.19,1.28,185.20,0.29,-0.07,-0.18,0.12,96.86
2018-08-12 13:05:00,0.51,0.77,0.02,0.92,182.85,0.31,0.81,0.13,0.88,142.66,0.20,-0.05,-0.11,0.04,72.54
2018-08-12 13:10:00,0.26,-0.54,-0.07,0.60,202.61,0.03,-0.39,0.03,0.39,266.89,0.22,-0.15,-0.10,0.21,-50.84
2018-08-12 13:15:00,0.41,0.05,-0.06,0.42,337.15,0.23,0.18,0.08,0.30,239.93,0.19,-0.13,-0.14,0.12,207.63
2018-08-12 13:20:00,-0.46,-0.85,-0.06,0.97,10.93,-0.55,-0.78,-0.05,0.96,34.24,0.10,-0.08,-0.01,0.01,-307.96
2018-08-12 13:25:00,-0.34,-0.49,-0.04,0.59,31.81,-0.41,-0.31,0.04,0.52,88.27,0.07,-0.17,-0.08,0.07,-300.09
2018-08-12 13:30:00,0.62,0.57,0.05,0.85,225.25,0.36,0.69,0.18,0.80,163.83,0.26,-0.12,-0.13,0.04,113.49
2018-08-12 13:35:00,-0.57,-1.07,-0.08,1.22,10.64,-0.67,-0.85,-0.04,1.08,42.55,0.10,-0.22,-0.04,0.13,-302.01
2018-08-12 13:40:00,-0.29,-0.76,-0.03,0.82,347.45,-0.37,-0.60,-0.03,0.71,21.88,0.08,-0.16,0.00,0.11,35.51
2018-08-12 13:45:00,-0.58,-1.15,-0.11,1.29,6.36,-0.70,-0.94,-0.05,1.17,38.07,0.12,-0.22,-0.06,0.13,-302.48
2018-08-12 13:50:00,-0.36,-0.48,0.01,0.60,38.63,-0.51,-0.30,0.07,0.59,109.53,0.14,-0.18,-0.06,0.01,-299.16
2018-08-12 13:55:00,-0.79,-1.31,-0.10,1.54,20.41,-0.86,-1.03,-0.02,1.34,48.40,0.07,-0.29,-0.09,0.20,-291.97
2018-08-12 14:00:00,0.54,0.41,0.27,0.73,242.68,0.32,0.61,0.24,0.73,165.02,0.22,-0.20,0.03,0.00,129.39
2018-08-12 14:05:00,-0.68,-1.13,-0.03,1.32,20.81,-0.72,-0.97,-0.06,1.21,37.67,0.03,-0.16,0.03,0.11,-288.49
2018-08-12 14:10:00,0.43,0.01,-0.06,0.44,356.69,0.22,0.13,0.08,0.27,263.98,0.22,-0.12,-0.14,0.17,159.46
2018-08-12 14:15:00,0.75,0.53,0.00,0.92,248.39,0.51,0.64,0.17,0.84,199.14,0.23,-0.11,-0.17,0.08,131.71
2018-08-12 14:20:00,-0.94,0.01,0.05,0.94,156.63,-0.91,0.16,0.13,0.94,186.38,-0.03,-0.15,-0.08,0.00,142.58
2018-08-12 14:25:00,-1.09,-0.82,0.08,1.37,89.61,-1.03,-0.66,0.04,1.22,102.85,-0.06,-0.16,0.04,0.15,-245.96
2018-08-12 14:30:00,-0.41,-1.12,-0.16,1.20,346.39,-0.49,-0.84,-0.08,0.98,16.93,0.07,-0.27,-0.08,0.22,39.49
2018-08-12 14:35:00,-0.90,-1.04,0.04,1.38,50.67,-0.89,-0.88,-0.01,1.25,65.95,-0.00,-0.17,0.05,0.13,-265.41
2018-08-12 14:40:00,-0.73,-0.74,-0.03,1.03,62.78,-0.81,-0.48,0.06,0.95,109.30,0.09,-0.26,-0.09,0.09,-266.87
2018-08-12 14:45:00,-1.17,-1.30,-0.02,1.75,54.62,-1.15,-1.05,0.02,1.56,72.97,-0.02,-0.26,-0.05,0.19,-266.98
2018-08-12 14:50:00,-1.24,-1.41,-0.15,1.88,52.65,-1.21,-1.12,-0.08,1.65,70.89,-0.03,-0.29,-0.07,0.23,-268.87
2018-08-12 14:55:00,-0.67,-1.48,-0.21,1.64,359.37,-0.73,-1.13,-0.09,1.35,25.65,0.06,-0.35,-0.13,0.29,50.74
2018-08-12 15:00:00,-1.07,-1.31,-0.07,1.70,46.33,-1.01,-1.08,-0.09,1.48,57.76,-0.06,-0.23,0.03,0.21,-272.15
2018-08-12 15:05:00,-0.83,-1.17,-0.02,1.43,33.39,-0.82,-0.96,-0.04,1.27,49.73,-0.00,-0.21,0.02,0.16,-278.62
2018-08-12 15:10:00,-0.89,-1.02,-0.00,1.35,51.70,-0.89,-0.79,0.04,1.19,75.40,0.00,-0.23,-0.04,0.16,-267.40
2018-08-12 15:15:00,-0.94,-1.38,0.05,1.67,30.89,-0.92,-1.15,0.02,1.47,44.64,-0.02,-0.23,0.04,0.20,-282.59
2018-08-12 15:20:00,-1.07,-1.46,0.01,1.81,36.27,-1.02,-1.22,-0.04,1.58,48.02,-0.05,-0.25,0.04,0.23,-275.65
2018-08-12 15:25:00,-1.13,-1.75,-0.15,2.09,25.38,-1.17,-1.41,-0.07,1.84,47.46,0.05,-0.34,-0.08,0.25,-290.27
2018-08-12 15:30:00,-1.16,-2.54,-0.16,2.79,359.69,-1.14,-2.28,-0.28,2.56,6.53,-0.01,-0.26,0.12,0.23,59.27
2018-08-12 15:35:00,-0.88,-1.72,-0.07,1.93,7.85,-0.85,-1.52,-0.13,1.75,14.09,-0.04,-0.20,0.06,0.19,-296.11
2018-08-12 15:40:00,-0.84,-1.94,-0.09,2.12,356.02,-0.85,-1.69,-0.15,1.90,6.55,0.01,-0.25,0.06,0.22,53.85
2018-08-12 15:45:00,-0.71,-1.89,-0.25,2.03,347.82,-0.71,-1.59,-0.20,1.75,358.59,-0.00,-0.30,-0.05,0.28,49.47
2018-08-12 15:50:00,-0.76,-1.24,-0.03,1.45,21.70,-0.76,-0.98,-0.02,1.24,41.78,0.01,-0.26,-0.01,0.21,-292.22
2018-08-12 15:55:00,-0.89,-1.50,-0.02,1.75,18.75,-0.82,-1.23,-0.03,1.48,28.06,-0.07,-0.27,0.02,0.27,-288.93
2018-08-12 16:00:00,-0.89,-1.92,-0.07,2.12,1.04,-0.84,-1.72,-0.16,1.92,4.37,-0.05,-0.20,0.09,0.19,-299.16
2018-08-12 16:05:00,-0.82,-1.58,0.10,1.78,9.40,-0.74,-1.45,-0.09,1.63,7.62,-0.08,-0.13,0.19,0.15,-293.44
2018-08-12 16:10:00,-1.30,-1.22,0.01,1.78,69.54,-1.12,-1.08,-0.05,1.56,67.75,-0.18,-0.15,0.06,0.23,-249.90
2018-08-12 16:15:00,-0.82,-1.37,0.01,1.59,19.67,-0.81,-1.14,-0.04,1.40,34.27,-0.00,-0.23,0.05,0.19,-290.68
2018-08-12 16:20:00,-0.93,-2.49,-0.08,2.66,347.04,-0.89,-2.30,-0.27,2.48,349.58,-0.04,-0.20,0.19,0.18,55.68
2018-08-12 16:25:00,-0.94,-2.23,-0.08,2.42,354.79,-0.89,-2.13,-0.29,2.33,354.19,-0.05,-0.10,0.20,0.09,58.41
2018-08-12 16:30:00,-1.21,-1.66,-0.07,2.06,36.02,-1.10,-1.51,-0.16,1.88,36.46,-0.11,-0.15,0.09,0.18,-274.89
2018-08-12 16:35:00,-0.90,-1.67,-0.05,1.89,11.67,-0.87,-1.44,-0.12,1.68,21.10,-0.03,-0.23,0.07,0.21,-296.64
2018-08-12 16:40:00,-0.93,-1.71,-0.05,1.94,12.29,-0.87,-1.56,-0.17,1.80,13.93,-0.06,-0.14,0.13,0.15,-289.22
2018-08-12 16:45:00,-1.13,-1.60,-0.07,1.97,33.58,-1.06,-1.46,-0.15,1.81,36.37,-0.07,-0.15,0.08,0.16,-275.76
2018-08-12 16:50:00,-0.88,-1.58,-0.02,1.81,14.20,-0.80,-1.46,-0.15,1.67,12.95,-0.08,-0.12,0.13,0.14,-288.23
2018-08-12 16:55:00,-0.77,-1.52,0.02,1.71,6.54,-0.70,-1.44,-0.16,1.61,4.12,-0.07,-0.09,0.18,0.10,-293.56
2018-08-12 17:00:00,-1.12,-1.49,0.11,1.87,38.38,-0.94,-1.38,-0.08,1.67,29.96,-0.18,-0.11,0.19,0.20,-271.08
2018-08-12 17:05:00,-1.01,-1.79,0.04,2.06,14.93,-0.89,-1.71,-0.17,1.93,9.54,-0.12,-0.09,0.20,0.12,-286.32
2018-08-12 17:10:00,-1.04,-2.27,-0.05,2.50,0.22,-1.02,-2.12,-0.19,2.36,3.32,-0.02,-0.15,0.14,0.14,-298.29
2018-08-12 17:15:00,-1.08,-1.87,-0.07,2.16,17.22,-1.10,-1.70,-0.13,2.03,25.83,0.02,-0.17,0.06,0.13,-289.54
2018-08-12 17:20:00,-1.19,-1.36,0.00,1.81,51.75,-1.09,-1.26,-0.10,1.67,51.30,-0.09,-0.10,0.10,0.13,-261.39
2018-08-12 17:25:00,-1.17,-1.48,0.11,1.89,42.95,-1.02,-1.41,-0.06,1.74,35.14,-0.15,-0.07,0.17,0.15,-267.65
2018-08-12 17:30:00,-0.88,-1.69,-0.08,1.90,9.18,-0.85,-1.54,-0.15,1.76,13.96,-0.03,-0.15,0.06,0.14,-293.51
2018-08-12 17:35:00,-1.03,-1.71,0.04,1.99,20.43,-0.94,-1.56,-0.09,1.83,20.67,-0.09,-0.15,0.12,0.17,-283.35
2018-08-12 17:40:00,-0.85,-1.77,-0.05,1.96,3.37,-0.88,-1.61,-0.11,1.84,12.92,0.03,-0.16,0.05,0.12,-297.01
2018-08-12 17:45:00,-0.74,-1.36,-0.02,1.55,12.09,-0.71,-1.21,-0.07,1.41,18.69,-0.02,-0.15,0.05,0.14,-293.01
2018-08-12 17:50:00,-0.94,-1.88,-0.19,2.11,5.93,-1.02,-1.65,-0.13,1.95,22.48,0.09,-0.23,-0.06,0.16,-298.90
2018-08-12 17:55:00,-0.95,-2.20,-0.12,2.40,356.00,-0.99,-2.00,-0.14,2.23,5.99,0.05,-0.20,0.02,0.16,56.63
2018-08-12 18:00:00,-0.82,-1.52,0.07,1.73,12.09,-0.77,-1.39,-0.02,1.59,14.02,-0.05,-0.13,0.09,0.14,-288.13
2018-08-12 18:05:00,-0.86,-1.50,-0.08,1.73,16.69,-0.93,-1.27,-0.02,1.58,36.59,0.07,-0.23,-0.05,0.16,-291.49
2018-08-12 18:10:00,-0.82,-1.84,-0.18,2.02,358.12,-0.90,-1.56,-0.07,1.80,17.27,0.08,-0.28,-0.11,0.22,55.22
2018-08-12 18:15:00,-0.89,-1.52,0.00,1.76,18.55,-0.90,-1.34,-0.03,1.61,29.28,0.00,-0.18,0.03,0.15,-291.32
2018-08-12 18:20:00,-0.89,-1.46,-0.05,1.72,21.28,-0.93,-1.24,-0.01,1.56,38.60,0.04,-0.22,-0.05,0.16,-287.21
2018-08-12 18:25:00,-0.63,-1.67,-0.07,1.79,347.14,-0.70,-1.48,-0.07,1.64,1.79,0.07,-0.19,0.00,0.15,49.89
2018-08-12 18:30:00,-0.65,-1.36,0.03,1.51,3.33,-0.65,-1.25,-0.02,1.41,9.05,-0.00,-0.11,0.06,0.10,-299.99
2018-08-12 18:35:00,-0.87,-1.30,0.01,1.57,28.81,-0.87,-1.10,0.02,1.40,43.14,-0.00,-0.20,-0.02,0.16,-284.98
2018-08-12 18:40:00,-0.96,-1.58,-0.06,1.84,20.85,-1.00,-1.37,-0.02,1.70,36.42,0.05,-0.20,-0.04,0.14,-289.86
2018-08-12 18:45:00,-0.72,-1.73,-0.06,1.87,354.23,-0.82,-1.53,-0.08,1.74,11.30,0.10,-0.19,0.01,0.13,50.64
2018-08-12 18:50:00,-0.74,-1.72,-0.15,1.88,355.95,-0.89,-1.44,-0.05,1.69,22.08,0.14,-0.28,-0.10,0.19,53.02
